"mission","setno","spec","scien","comm","totno","totwgt","totno.corr","totwgt.corr","Strata","YEAR","month","day","dmin","dmax","temperature","salinity","lon","lat","DEPTH","decade","dist"
"NED2012022",187,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",2012,7,30,76,82,2.26,31.942,-58.70283,45.39733,79,201,1.74
"NED2012022",188,23,23,"REDFISH UNSEPARATED",3,0.09,3.01724137931034,0.0905172413793103,"443",2012,7,30,43,48,2.33,32.006,-58.7795,45.20083,45.5,201,1.74
"NED2012022",189,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",2012,7,31,44,46,2.45,32.038,-58.58233,45.13483,45,201,1.74
"NED2012022",190,23,23,"REDFISH UNSEPARATED",3,0.014,2.91666666666667,0.0136111111111111,"443",2012,7,31,39,43,2.3,31.91,-58.42883,45.36333,41,201,1.8
"NED2012022",191,23,23,"REDFISH UNSEPARATED",15,1.019,14.6648044692737,0.99622905027933,"444",2012,7,31,63,90,4.18,33.534,-58.18117,45.36217,76.5,201,1.79
"NED2012022",192,23,23,"REDFISH UNSEPARATED",2,0.309,1.9774011299435,0.305508474576271,"444",2012,7,31,64,70,3.26,33.055,-58.26033,45.07983,67,201,1.77
"NED2012022",193,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",2012,7,31,38,42,2.75,32.243,-58.01,45.21483,40,201,1.74
"NED2012022",194,23,23,"REDFISH UNSEPARATED",29,4.74,38.1578947368421,6.23684210526316,"446",2012,7,31,189,194,5.55,34.859,-57.5145,45.113,191.5,201,1.33
"NED2012022",196,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2012,7,31,28,30,4.53,31.444,-57.74,44.93717,29,201,1.32
"NED2012022",197,23,23,"REDFISH UNSEPARATED",1,0.001,1.00574712643678,0.00100574712643678,"447",2012,7,31,33,34,2.82,31.913,-58.14083,44.77633,33.5,201,1.74
"NED2012022",198,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2012,8,1,19,20,7.99,31.104,-57.7855,44.68083,19.5,201,1.71
"NED2012022",199,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2012,8,1,24,24,3.45,31.657,-57.47617,44.79583,24,201,1.71
"NED2012022",200,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2012,8,1,32,34,2.93,32.194,-57.541,44.5445,33,201,1.79
"NED2012022",201,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2012,8,1,38,38,4.77,33.023,-57.53917,44.47567,38,201,1.7
"NED2012022",202,23,23,"REDFISH UNSEPARATED",0,0,0,0,"449",2012,8,1,66,68,8.93,34.626,-57.53733,44.38183,67,201,1.74
"NED2012022",204,23,23,"REDFISH UNSEPARATED",2139,194.03,2151.29310344828,195.145114942529,"451",2012,8,1,107,114,7.98,34.981,-57.73117,44.349,110.5,201,1.74
"NED2012022",205,23,23,"REDFISH UNSEPARATED",1459,211.16,1510.79881656805,218.656804733728,"451",2012,8,1,112,119,8.01,34.981,-57.81183,44.3095,115.5,201,1.69
"NED2012022",206,23,23,"REDFISH UNSEPARATED",42,9.33,41.7613636363636,9.27698863636364,"449",2012,8,1,84,87,NA,NA,-57.84033,44.32417,85.5,201,1.76
"NED2012022",207,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,1,31,33,3.16,32.15,-58.262,44.35783,32,201,1.74
"NED2012022",208,23,23,"REDFISH UNSEPARATED",0,0,0,0,"450",2012,8,1,52,57,5.62,33.311,-58.25283,44.242,54.5,201,1.68
"NED2012022",210,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,31,36,4.2,32.634,-58.5835,44.231,33.5,201,1.76
"NED2012022",211,23,23,"REDFISH UNSEPARATED",0,0,0,0,"450",2012,8,2,61,71,9.55,34.434,-58.8175,44.03967,66,201,1.78
"NED2012022",212,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,38,39,4.71,32.772,-58.98683,44.23383,38.5,201,1.73
"NED2012022",213,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,38,43,6.17,33.676,-58.918,44.304,40.5,201,1.73
"NED2012022",214,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,35,37,4.28,32.243,-58.8225,44.36767,36,201,1.71
"NED2012022",215,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,36,37,3.53,32.077,-58.76867,44.444,36.5,201,1.73
"NED2012022",216,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,34,40,3.97,32.048,-58.80417,44.48567,37,201,1.73
"NED2012022",217,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2012,8,2,34,38,4.48,32.297,-59.23067,44.47733,36,201,1.75
"NED2012022",218,23,23,"REDFISH UNSEPARATED",546,29.4,542.897727272727,29.2329545454545,"450",2012,8,2,74,100,6.19,33.946,-59.26817,44.37283,87,201,1.76
"NED2012022",219,23,23,"REDFISH UNSEPARATED",94,8.28,92.4157303370787,8.14044943820225,"452",2012,8,3,121,122,6.07,34.751,-59.43567,44.29967,121.5,201,1.78
"NED2012022",220,23,23,"REDFISH UNSEPARATED",14,0.634,14.327485380117,0.648830409356725,"452",2012,8,3,118,119,6.39,34.567,-59.55833,44.2245,118.5,201,1.71
"NED2012022",221,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2012,8,3,41,42,3.95,32.51,-59.80617,44.13667,41.5,201,1.77
"NED2012022",222,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2012,8,3,37,38,3.97,32.525,-59.89867,44.102,37.5,201,1.69
"NED2012022",223,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2012,8,3,19,21,13.9,31.237,-60.09733,44.03367,20,201,1.69
"NED2012022",224,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2012,8,3,14,20,11.62,31.357,-60.373,43.88767,17,201,1.69
"NED2012022",225,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2012,8,3,30,35,5.45,32.125,-60.27533,43.76833,32.5,201,1.69
"NED2012022",226,23,23,"REDFISH UNSEPARATED",0,0,0,0,"454",2012,8,3,65,67,12.01,35.101,-59.95333,43.60517,66,201,1.74
"NED2012022",227,23,23,"REDFISH UNSEPARATED",208,26.52,209.195402298851,26.6724137931034,"453",2012,8,3,116,122,9.75,35.233,-60.09467,43.49117,119,201,1.74
"NED2012022",228,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2012,8,4,40,42,8.88,33.864,-60.37083,43.57117,41,201,1.77
"NED2012022",230,23,23,"REDFISH UNSEPARATED",0,0,0,0,"454",2012,8,4,58,59,9.96,34.453,-60.65117,43.4245,58.5,201,1.81
"NED2012022",231,23,23,"REDFISH UNSEPARATED",30,1.495,31.6265060240964,1.57605421686747,"453",2012,8,4,142,145,9.12,35.178,-60.76417,43.329,143.5,201,1.66
"NED2012022",232,23,23,"REDFISH UNSEPARATED",7,0.272,7.16374269005848,0.278362573099415,"453",2012,8,4,109,118,10.2,35.268,-61.33033,43.2085,113.5,201,1.71
"NED2012022",233,23,23,"REDFISH UNSEPARATED",22,1.31,22.3837209302326,1.3328488372093,"466",2012,8,4,116,152,NA,NA,-61.36133,43.1915,134,201,1.72
"NED2012022",234,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2012,8,4,43,47,7.73,33.505,-61.46883,43.20733,45,201,1.75
"NED2012022",235,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2012,8,4,58,63,11.27,35.106,-61.45017,43.17483,60.5,201,1.71
"NED2013022",2,23,23,"REDFISH UNSEPARATED",1056,183.42,1044.06779661017,181.347457627119,"470",2013,7,2,57,60,5.48,33.188,-63.67783,44.26867,58.5,201,1.77
"NED2013022",3,23,23,"REDFISH UNSEPARATED",28,4.87,28.3236994219653,4.92630057803468,"470",2013,7,2,80,81,9.78,34.655,-63.86967,44.11383,80.5,201,1.73
"NED2013022",4,23,23,"REDFISH UNSEPARATED",30,7.36,31.8181818181818,7.80606060606061,"471",2013,7,3,126,127,10.37,35.033,-63.87533,43.6395,126.5,201,1.65
"NED2013022",5,23,23,"REDFISH UNSEPARATED",264,61.01,261.016949152542,60.3206214689266,"471",2013,7,3,119,120,10.29,35.031,-63.74983,43.44683,119.5,201,1.77
"NED2013022",6,23,23,"REDFISH UNSEPARATED",218,45.32,215.536723163842,44.8079096045198,"472",2013,7,3,72,76,9.79,34.876,-63.75467,43.18033,74,201,1.77
"NED2013022",7,23,23,"REDFISH UNSEPARATED",6,1.39,6.06936416184971,1.40606936416185,"473",2013,7,3,48,49,3.83,32.312,-64.15167,43.0585,48.5,201,1.73
"NED2013022",8,23,23,"REDFISH UNSEPARATED",1,0.156,1.02941176470588,0.160588235294118,"473",2013,7,3,48,49,5.29,32.935,-64.1405,43.29967,48.5,201,1.7
"NED2013022",9,23,23,"REDFISH UNSEPARATED",869,138.44,1178.87596899225,187.806201550388,"474",2013,7,3,47,48,4.61,32.804,-64.55233,43.403,47.5,201,1.29
"NED2013022",10,23,23,"REDFISH UNSEPARATED",391,69.02,600.219298245614,105.951754385965,"474",2013,7,3,42,44,NA,NA,-64.58,43.43233,43,201,1.14
"NED2013022",11,23,23,"REDFISH UNSEPARATED",1327,223.55,1968.00847457627,331.536016949153,"476",2013,7,3,71,71,6,32.988,-64.97217,43.477,71,201,1.18
"NED2013022",12,23,23,"REDFISH UNSEPARATED",780,139.37,869.426751592357,155.34872611465,"476",2013,7,3,87,89,6.68,33.397,-65.01017,43.228,88,201,1.57
"NED2013022",13,23,23,"REDFISH UNSEPARATED",662,115.03,662,115.03,"476",2013,7,4,87,89,6.59,33.357,-65.05183,43.05917,88,201,1.75
"NED2013022",14,23,23,"REDFISH UNSEPARATED",2,0.098,1.98863636363636,0.0974431818181818,"475",2013,7,4,44,46,5.87,32.615,-64.76367,42.98483,45,201,1.76
"NED2013022",15,23,23,"REDFISH UNSEPARATED",19,0.59,19.2196531791908,0.596820809248555,"475",2013,7,4,47,48,6.23,32.663,-64.8365,42.945,47.5,201,1.73
"NED2013022",16,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2013,7,4,53,55,7.01,32.731,-65.30483,42.7445,54,201,1.69
"NED2013022",17,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,4,50,51,6.71,32.791,-65.3595,42.64983,50.5,201,1.63
"NED2013022",18,23,23,"REDFISH UNSEPARATED",0,0,0,0,"477",2013,7,4,60,61,7.49,33.721,-65.15467,42.51467,60.5,201,1.7
"NED2013022",19,23,23,"REDFISH UNSEPARATED",1,0.033,1.04166666666667,0.034375,"481",2013,7,4,54,55,8.61,33.971,-65.47233,42.43317,54.5,201,1.68
"NED2013022",20,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,4,50,50,6.36,33.032,-65.6125,42.58883,50,201,1.2
"NED2013022",21,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,4,49,50,NA,NA,-65.646,42.5625,49.5,201,1.74
"NED2013022",22,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,4,48,50,8.77,34.057,-65.69817,42.47733,49,201,1.78
"NED2013022",25,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,5,49,49,6.66,33.2,-65.73783,42.55467,49,201,1.28
"NED2013022",27,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2013,7,5,52,52,6.93,32.997,-65.8305,42.7115,52,201,1.18
"NED2013022",28,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,5,45,48,8.44,33.018,-65.89633,42.7905,46.5,201,1.3
"NED2013022",29,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,5,42,44,8.61,33,-65.976,42.70733,43,201,1.76
"NED2013022",30,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2013,7,5,33,34,8.88,32.846,-66.09767,42.7035,33.5,201,1.71
"NED2013022",31,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2013,7,5,94,95,10.52,34.919,-66.43683,42.61933,94.5,201,1.73
"NED2013022",32,23,23,"REDFISH UNSEPARATED",0,0,0,0,"482",2013,7,5,120,122,9.61,35.123,-66.62083,42.55817,121,201,1.76
"NED2013022",33,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2013,7,5,89,89,10.63,34.843,-66.208,42.57133,89,201,1.77
"NED2013022",34,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2013,7,5,72,74,10.29,34.612,-65.96817,42.51517,73,201,1.77
"NED2013022",35,23,23,"REDFISH UNSEPARATED",0,0,0,0,"482",2013,7,6,107,110,9.78,35.219,-65.849,42.34333,108.5,201,1.79
"NED2013022",46,23,23,"REDFISH UNSEPARATED",47,38.65,46.4689265536723,38.2132768361582,"483",2013,7,7,171,171,8.91,35.127,-66.918,42.3425,171,201,1.77
"NED2013022",48,23,23,"REDFISH UNSEPARATED",17,13.81,17.921686746988,14.558734939759,"483",2013,7,7,172,176,8.7,35.065,-67.3815,42.42417,174,201,1.66
"NED2013022",49,23,23,"REDFISH UNSEPARATED",55,23.18,55.9593023255814,23.5843023255814,"482",2013,7,7,136,137,8.64,35.033,-67.4655,42.5725,136.5,201,1.72
"NED2013022",50,23,23,"REDFISH UNSEPARATED",518,192.56,518,192.56,"484",2013,7,7,109,111,9.02,35.024,-67.3125,42.774,110,201,1.75
"NED2013022",51,23,23,"REDFISH UNSEPARATED",122,51.34,122.701149425287,51.6350574712644,"484",2013,7,7,120,136,9.36,35.022,-67.37833,42.86133,128,201,1.74
"NED2013022",52,23,23,"REDFISH UNSEPARATED",1,0.078,0.988700564971751,0.0771186440677966,"485",2013,7,8,75,76,8.78,34.19,-66.76117,43.3215,75.5,201,1.77
"NED2013022",53,23,23,"REDFISH UNSEPARATED",13,5.5,13,5.5,"484",2013,7,8,127,129,8.6,34.583,-67.13217,43.3755,128,201,1.75
"NED2013022",54,23,23,"REDFISH UNSEPARATED",25,7.8,24.8579545454545,7.75568181818182,"484",2013,7,8,114,117,9.07,34.552,-67.1495,43.57,115.5,201,1.76
"NED2013022",55,23,23,"REDFISH UNSEPARATED",0,0,0,0,"485",2013,7,8,59,63,8.29,34.001,-66.823,43.6505,61,201,1.33
"NED2013022",56,23,23,"REDFISH UNSEPARATED",143,58.35,148.958333333333,60.78125,"484",2013,7,8,116,119,8.56,34.291,-67.31733,43.88617,117.5,201,1.68
"NED2013022",57,23,23,"REDFISH UNSEPARATED",229,81.7,248.913043478261,88.804347826087,"491",2013,7,8,89,90,7.99,33.926,-66.91467,44.02,89.5,201,1.61
"NED2013022",58,23,23,"REDFISH UNSEPARATED",2,0.812,2.13414634146341,0.866463414634146,"492",2013,7,8,94,100,8.21,34.114,-67.17983,44.27767,97,201,1.64
"NED2013022",59,23,23,"REDFISH UNSEPARATED",14,3.51,20.9401709401709,5.25,"492",2013,7,9,83,84,NA,NA,-67.13317,44.28317,83.5,201,1.17
"NED2013022",60,23,23,"REDFISH UNSEPARATED",223,85.66,230.917159763314,88.7011834319527,"491",2013,7,9,96,99,7.89,33.775,-66.74583,44.18683,97.5,201,1.69
"NED2013022",61,23,23,"REDFISH UNSEPARATED",1,0.102,0.972222222222222,0.0991666666666667,"490",2013,7,9,36,39,NA,NA,-66.675,44.15367,37.5,201,1.8
"NED2013022",62,23,23,"REDFISH UNSEPARATED",8,3.82,7.77777777777778,3.71388888888889,"491",2013,7,9,95,96,8.04,33.629,-66.38433,44.45933,95.5,201,1.8
"NED2013022",63,23,23,"REDFISH UNSEPARATED",342,152.74,342,152.74,"491",2013,7,9,75,79,8.12,33.363,-66.25783,44.535,77,201,1.75
"NED2013022",64,23,23,"REDFISH UNSEPARATED",0,0,0,0,"492",2013,7,9,88,89,8.08,33.219,-66.4415,44.76317,88.5,201,1.65
"NED2013022",65,23,23,"REDFISH UNSEPARATED",0,0,0,0,"492",2013,7,9,60,60,7.72,33.073,-66.64333,44.7245,60,201,1.66
"NED2013022",66,23,23,"REDFISH UNSEPARATED",1,0.558,1.02941176470588,0.574411764705882,"493",2013,7,9,27,27,9.35,31.829,-66.38167,45.06117,27,201,1.7
"NED2013022",67,23,23,"REDFISH UNSEPARATED",0,0,0,0,"493",2013,7,9,42,44,8.56,32.261,-66.2215,45.06033,43,201,1.79
"NED2013022",68,23,23,"REDFISH UNSEPARATED",0,0,0,0,"493",2013,7,9,40,42,8.48,32.435,-66.072,45.1085,41,201,1.77
"NED2013022",69,23,23,"REDFISH UNSEPARATED",0,0,0,0,"494",2013,7,10,37,42,8.99,32.207,-65.844,45.14767,39.5,201,1.76
"NED2013022",70,23,23,"REDFISH UNSEPARATED",0,0,0,0,"493",2013,7,10,48,50,8.48,32.482,-65.85783,45.092,49,201,1.75
"NED2013022",71,23,23,"REDFISH UNSEPARATED",0,0,0,0,"495",2013,7,10,44,46,8.92,32.464,-65.74867,44.95233,45,201,1.79
"NED2013022",72,23,23,"REDFISH UNSEPARATED",0,0,0,0,"495",2013,7,10,46,48,9.34,32.332,-65.56067,45.00883,47,201,1.75
"NED2013022",73,23,23,"REDFISH UNSEPARATED",0,0,0,0,"495",2013,7,10,31,33,9.89,32.092,-65.21717,45.16083,32,201,1.72
"NED2013022",74,23,23,"REDFISH UNSEPARATED",0,0,0,0,"495",2013,7,10,25,27,11.08,31.507,-64.896,45.2955,26,201,1.39
"NED2013022",75,23,23,"REDFISH UNSEPARATED",0,0,0,0,"494",2013,7,10,27,30,11.24,31.336,-65.04083,45.3105,28.5,201,1.3
"NED2013022",76,23,23,"REDFISH UNSEPARATED",0,0,0,0,"494",2013,7,10,24,25,11.24,31.143,-65.37767,45.35667,24.5,201,1.26
"NED2013022",77,23,23,"REDFISH UNSEPARATED",0,0,0,0,"494",2013,7,10,27,27,10.17,31.851,-65.67433,45.17233,27,201,1.89
"NED2013022",78,23,23,"REDFISH UNSEPARATED",0,0,0,0,"490",2013,7,11,45,50,10.11,32.667,-65.94367,44.65417,47.5,201,1.25
"NED2013022",79,23,23,"REDFISH UNSEPARATED",0,0,0,0,"490",2013,7,11,47,50,9.55,32.825,-66.078,44.56733,48.5,201,1.76
"NED2013022",81,23,23,"REDFISH UNSEPARATED",0,0,0,0,"490",2013,7,11,38,39,9.48,32.584,-66.4145,43.98367,38.5,201,1.75
"NED2013022",82,23,23,"REDFISH UNSEPARATED",0,0,0,0,"485",2013,7,11,60,70,7.89,33.208,-66.58267,43.56583,65,201,1.4
"NED2013022",83,23,23,"REDFISH UNSEPARATED",1,0.046,1.09375,0.0503125,"485",2013,7,11,57,59,NA,NA,-66.52667,43.5505,58,201,1.6
"NED2013022",84,23,23,"REDFISH UNSEPARATED",0,0,0,0,"485",2013,7,11,54,56,8.76,33.288,-66.58933,43.3845,55,201,1.77
"NED2013022",85,23,23,"REDFISH UNSEPARATED",359,81.78,365.261627906977,83.2063953488372,"481",2013,7,12,60,69,5.3,32.577,-65.5725,43.05717,64.5,201,1.72
"NED2013022",86,23,23,"REDFISH UNSEPARATED",1832,323.68,1781.11111111111,314.688888888889,"481",2013,7,12,72,75,6.11,33.107,-65.4675,42.8955,73.5,201,1.8
"NED2013022",87,23,23,"REDFISH UNSEPARATED",442,84.67,437.005649717514,83.7132768361582,"481",2013,7,12,79,82,NA,NA,-65.36983,42.90033,80.5,201,1.77
"NED2013022",88,23,23,"REDFISH UNSEPARATED",1347,232.84,1354.74137931034,234.17816091954,"476",2013,7,12,87,89,6.47,33.292,-65.2655,42.9425,88,201,1.74
"NED2013022",89,23,23,"REDFISH UNSEPARATED",0,0,0,0,"477",2013,7,12,66,69,9.95,35.054,-64.72617,42.57133,67.5,201,1.74
"NED2013022",90,23,23,"REDFISH UNSEPARATED",4,0.174,4.375,0.1903125,"477",2013,7,12,62,62,8.16,34.215,-64.43767,42.75183,62,201,1.6
"NED2013022",91,23,23,"REDFISH UNSEPARATED",1,0.061,1.03550295857988,0.0631656804733728,"477",2013,7,12,62,62,NA,NA,-64.40617,42.74733,62,201,1.69
"NED2013022",92,23,23,"REDFISH UNSEPARATED",2,0.124,2,0.124,"477",2013,7,12,65,67,8.53,34.273,-64.28783,42.80383,66,201,1.75
"NED2013022",94,23,23,"REDFISH UNSEPARATED",81,3.35,81.4655172413793,3.36925287356322,"472",2013,7,12,55,55,5.8,33.145,-64.09533,42.92433,55,201,1.74
"NED2013022",95,23,23,"REDFISH UNSEPARATED",60,0.222,59.6590909090909,0.220738636363636,"472",2013,7,13,79,83,11,35.212,-63.56583,42.96767,81,201,1.76
"NED2013022",96,23,23,"REDFISH UNSEPARATED",413,83.87,406.039325842697,82.4564606741573,"461",2013,7,13,107,112,10.03,35.051,-63.3985,43.50883,109.5,201,1.78
"NED2013022",98,23,23,"REDFISH UNSEPARATED",0,0,0,0,"460",2013,7,15,58,59,8.3,34.082,-63.25017,43.75533,58.5,201,1.81
"NED2013022",99,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2013,7,15,77,81,10.1,34.812,-63.0695,43.48833,79,201,1.8
"NED2013022",100,23,23,"REDFISH UNSEPARATED",1,0.09,1,0.09,"465",2013,7,15,56,58,9.2,34.489,-63.01317,43.3615,57,201,1.75
"NED2013022",101,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2013,7,15,65,65,10.46,34.946,-62.9075,43.11933,65,201,1.7
"NED2013022",102,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2013,7,15,81,84,11.03,35.225,-63.13233,42.988,82.5,201,1.79
"NED2013022",103,23,23,"REDFISH UNSEPARATED",0,0,0,0,"472",2013,7,15,87,88,11.28,35.301,-63.521,42.93117,87.5,201,1.69
"NED2013022",104,23,23,"REDFISH UNSEPARATED",19,1.5,18.5754189944134,1.46648044692737,"478",2013,7,15,113,119,10.32,35.217,-63.63517,42.81933,116,201,1.79
"NED2013022",106,23,23,"REDFISH UNSEPARATED",74,4.72,74,4.72,"478",2013,7,15,118,120,9.87,35.198,-63.91483,42.80467,119,201,1.75
"NED2013022",107,23,23,"REDFISH UNSEPARATED",8,1.14,8.04597701149425,1.14655172413793,"465",2013,7,16,79,80,11.11,35.225,-63.11767,42.93283,79.5,201,1.74
"NED2013022",108,23,23,"REDFISH UNSEPARATED",2,0.188,1.98863636363636,0.186931818181818,"465",2013,7,16,58,59,9.27,34.4,-62.2455,43.09567,58.5,201,1.76
"NED2013022",109,23,23,"REDFISH UNSEPARATED",49,4.42,49,4.42,"465",2013,7,16,53,53,7.72,33.895,-62.47817,43.21417,53,201,1.75
"NED2013022",110,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2013,7,16,54,54,7.11,33.705,-62.68167,43.254,54,201,1.2
"NED2013022",111,23,23,"REDFISH UNSEPARATED",5,0.428,5.02873563218391,0.430459770114943,"463",2013,7,16,47,49,5.7,33.201,-62.524,43.47233,48,201,1.74
"NED2013022",112,23,23,"REDFISH UNSEPARATED",0,0,0,0,"463",2013,7,16,40,40,5.9,33.228,-62.41667,43.62883,40,201,1.71
"NED2013022",113,23,23,"REDFISH UNSEPARATED",0,0,0,0,"462",2013,7,16,79,80,9.43,34.596,-62.38867,43.89533,79.5,201,1.71
"NED2013022",114,23,23,"REDFISH UNSEPARATED",1,0.152,0.98314606741573,0.149438202247191,"462",2013,7,16,54,55,7.57,33.895,-62.11517,43.734,54.5,201,1.78
"NED2013022",115,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2013,7,16,55,55,7.14,33.757,-62.1515,43.6335,55,201,1.77
"NED2013022",116,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2013,7,16,55,56,6.13,33.409,-62.17767,43.45533,55.5,201,1.71
"NED2013022",117,23,23,"REDFISH UNSEPARATED",127,18.18,127,18.18,"464",2013,7,17,50,50,5.96,33.359,-62.0315,43.41667,50,201,1.75
"NED2013022",118,23,23,"REDFISH UNSEPARATED",7,1.48,6.80555555555556,1.43888888888889,"464",2013,7,17,44,45,5.31,33.191,-61.63783,43.3255,44.5,201,1.8
"NED2013022",119,23,23,"REDFISH UNSEPARATED",1,0.002,0.98314606741573,0.00196629213483146,"464",2013,7,17,46,47,6.24,33.475,-61.6815,43.27983,46.5,201,1.78
"NED2013022",120,23,23,"REDFISH UNSEPARATED",1,0.202,0.994318181818182,0.200852272727273,"464",2013,7,17,49,50,6.85,33.653,-61.75417,43.178,49.5,201,1.76
"NED2013022",121,23,23,"REDFISH UNSEPARATED",14,0.98,14,0.98,"466",2013,7,17,138,138,7.59,35.069,-61.95817,42.96833,138,201,1.75
"NED2013022",122,23,23,"REDFISH UNSEPARATED",40,4.12,41.1764705882353,4.24117647058824,"466",2013,7,17,152,154,NA,NA,-61.5995,43.0475,153,201,1.7
"NED2013022",125,23,23,"REDFISH UNSEPARATED",6,4.14,6,4.14,"454",2013,7,18,57,58,9.75,34.727,-61.171,43.3325,57.5,201,1.75
"NED2013022",126,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2013,7,18,42,42,4.35,32.817,-61.34567,43.43283,42,201,1.75
"NED2013022",127,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,18,24,25,6.18,32.169,-61.03733,43.676,24.5,201,1.81
"NED2013022",128,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,18,27,30,5.7,32.244,-61.15083,43.76133,28.5,201,1.73
"NED2013022",129,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2013,7,18,24,27,5.92,32.205,-61.38817,43.75383,25.5,201,1.8
"NED2013022",130,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2013,7,18,36,39,5.26,33.09,-61.65333,43.88367,37.5,201,1.63
"NED2013022",131,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2013,7,18,45,49,5.15,33.067,-61.24733,44.12833,47,201,1.7
"NED2013022",132,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2013,7,18,32,32,4.84,32.43,-61.09967,44.03533,32,201,1.73
"NED2013022",133,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,18,28,30,5.37,32.295,-61.03483,43.9505,29,201,1.77
"NED2013022",134,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,18,24,25,6.5,32.13,-60.92183,43.85833,24.5,201,1.81
"NED2013022",135,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,18,28,28,5.21,32.314,-60.63967,43.71833,28,201,1.8
"NED2013022",136,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,19,27,30,4.6,32.621,-60.43883,43.7655,28.5,201,1.76
"NED2013022",137,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,19,34,39,4.11,32.939,-60.32033,43.62633,36.5,201,1.81
"NED2013022",138,23,23,"REDFISH UNSEPARATED",21,1.59,20.1923076923077,1.52884615384615,"453",2013,7,19,123,126,10.43,35.189,-60.35517,43.4235,124.5,201,1.82
"NED2013022",139,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,19,33,34,4.2,32.673,-60.14317,43.6755,33.5,201,1.78
"NED2013022",140,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,19,46,46,4.29,32.973,-59.86,43.676,46,201,1.75
"NED2013022",141,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2013,7,19,36,36,4.14,32.644,-59.65933,43.7635,36,201,1.77
"NED2013022",142,23,23,"REDFISH UNSEPARATED",526,39,535.174418604651,39.6802325581395,"453",2013,7,19,119,130,7.7,34.976,-59.201,43.68733,124.5,201,1.72
"NED2013022",143,23,23,"REDFISH UNSEPARATED",0,0,0,0,"454",2013,7,19,57,58,5.62,33.628,-59.29367,43.76117,57.5,201,1.76
